Time,RemainingEnergy
0.511939,99.7375
0.511939,99.7975
0.511939,99.6808
0.511939,99.6744
0.511939,99.73
0.511939,99.7118
0.511939,99.7873
0.511939,99.7287
0.511939,99.7196
0.511939,99.7884
0.511939,99.6365
0.511939,99.6847
0.511939,99.6852
0.511939,99.6865
0.511939,99.6853
0.511939,99.7024
0.511939,99.6872
0.511939,99.6858
0.511939,99.683
0.511939,99.7663
0.511949,99.7607
0.511953,99.7521
0.511953,99.7423
0.511953,99.749
0.511953,99.7324
0.511953,99.7974
0.511953,99.7375
0.511953,99.6808
0.511953,99.6743
0.511953,99.73
0.511953,99.7118
0.511953,99.7873
0.511953,99.7287
0.511953,99.7883
0.511953,99.7196
0.511953,99.6365
0.511953,99.6847
0.511953,99.6851
0.511953,99.6865
0.511953,99.6852
0.511953,99.7024
0.511953,99.6872
0.511953,99.6858
0.511953,99.7635
0.511953,99.7662
0.511953,99.7599
0.511953,99.683
0.512141,99.752
0.512141,99.7422
0.512141,99.7489
0.512141,99.7322
0.512141,99.7973
0.512141,99.7373
0.512141,99.6807
0.512141,99.6742
0.512141,99.7298
0.512141,99.7116
0.512141,99.7871
0.512141,99.7285
0.512141,99.7882
0.512141,99.7194
0.512141,99.6364
0.512141,99.6845
0.512141,99.685
0.512141,99.6863
0.512141,99.6851
0.512141,99.7023
0.512141,99.687
0.512141,99.6857
0.512141,99.7633
0.512141,99.7661
0.512141,99.7598
0.512141,99.6829
0.512253,99.7607
0.512253,99.752
0.512253,99.7422
0.512253,99.7489
0.512253,99.7322
0.512253,99.7973
0.512253,99.7373
0.512253,99.6807
0.512253,99.6742
0.512253,99.7298
0.512253,99.7116
0.512253,99.7871
0.512253,99.7285
0.512253,99.7882
0.512253,99.7194
0.512253,99.6364
0.512253,99.6845
0.512253,99.685
0.512253,99.6863
0.512253,99.6851
0.512253,99.7023
0.512253,99.687
0.512253,99.6857
0.512253,99.7633
0.512253,99.7661
0.512253,99.7598
0.512253,99.6829
0.512363,99.7372
0.512367,99.7115
0.512367,99.7488
0.512367,99.6849
0.512367,99.685
0.512367,99.7297
0.512367,99.7193
0.512367,99.7519
0.512367,99.7321
0.512367,99.687
0.512367,99.7606
0.512367,99.6862
0.512367,99.7022
0.512367,99.6844
0.512367,99.7421
0.512367,99.7284
0.512367,99.6741
0.512367,99.6806
0.512367,99.6828
0.512367,99.7972
0.512367,99.787
0.512367,99.6188
0.512367,99.6591
0.512555,99.7113
0.512555,99.7486
0.512555,99.6847
0.512555,99.6848
0.512555,99.7296
0.512555,99.7192
0.512555,99.7517
0.512555,99.732
0.512555,99.6868
0.512555,99.7604
0.512555,99.6861
0.512555,99.702
0.512555,99.6843
0.512555,99.7419
0.512555,99.7283
0.512555,99.6739
0.512555,99.6804
0.512555,99.6826
0.512555,99.797
0.512555,99.7869
0.512555,99.6186
0.512555,99.6589
0.512675,99.771
0.512679,99.7594
0.512679,99.763
0.512679,99.7878
0.512679,99.7412
0.512679,99.7657
0.512679,99.7164
0.512679,99.6996
0.512679,99.6588
0.512679,99.7001
0.512679,99.6827
0.512679,99.6495
0.512679,99.6808
0.512867,99.7593
0.512867,99.7628
0.512867,99.7877
0.512867,99.741
0.512867,99.7656
0.512867,99.7163
0.512867,99.6994
0.512867,99.6586
0.512867,99.7
0.512867,99.6826
0.512867,99.6493
0.512867,99.6806
0.513355,99.7372
0.513355,99.7113
0.513355,99.7486
0.513355,99.6847
0.513355,99.6848
0.513355,99.7295
0.513355,99.7191
0.513355,99.7517
0.513355,99.7319
0.513355,99.6868
0.513355,99.7604
0.513355,99.686
0.513355,99.702
0.513355,99.6842
0.513355,99.7419
0.513355,99.7282
0.513355,99.6739
0.513355,99.6804
0.513355,99.6826
0.513355,99.797
0.513355,99.7868
0.513355,99.6186
0.513355,99.6589
0.513365,99.7486
0.513369,99.7517
0.513369,99.7371
0.513369,99.7604
0.513369,99.7113
0.513369,99.6739
0.513369,99.6804
0.513369,99.6842
0.513369,99.7319
0.513369,99.686
0.513369,99.7295
0.513369,99.6848
0.513369,99.6867
0.513369,99.6847
0.513369,99.7191
0.513369,99.6355
0.513369,99.702
0.513557,99.7515
0.513557,99.737
0.513557,99.7602
0.513557,99.7111
0.513557,99.6737
0.513557,99.6802
0.513557,99.684
0.513557,99.7318
0.513557,99.6859
0.513557,99.7293
0.513557,99.6846
0.513557,99.6866
0.513557,99.6845
0.513557,99.719
0.513557,99.6353
0.513557,99.7018
0.513667,99.771
0.513667,99.7592
0.513667,99.7628
0.513667,99.7876
0.513667,99.741
0.513667,99.7655
0.513667,99.7162
0.513667,99.6994
0.513667,99.6586
0.513667,99.6999
0.513667,99.6825
0.513667,99.6493
0.513667,99.6806
0.513669,99.7485
0.513669,99.7515
0.513669,99.737
0.513669,99.7602
0.513669,99.7111
0.513669,99.6737
0.513669,99.6802
0.513669,99.684
0.513669,99.7317
0.513669,99.6858
0.513669,99.7293
0.513669,99.6846
0.513669,99.6866
0.513669,99.6845
0.513669,99.7189
0.513669,99.6353
0.513669,99.7018
0.513739,99.7111
0.513743,99.7369
0.513743,99.6845
0.513743,99.6846
0.513743,99.7189
0.513743,99.6865
0.513743,99.7485
0.513743,99.7293
0.513744,99.7017
0.513744,99.6858
0.513744,99.7317
0.513744,99.684
0.513744,99.7515
0.513744,99.7602
0.513744,99.7279
0.513744,99.6737
0.513744,99.7416
0.513744,99.6823
0.513744,99.6801
0.513744,99.6183
0.513744,99.6586
0.513744,99.7967
0.513819,99.7865
0.513824,99.7875
0.513824,99.7591
0.513824,99.7654
0.513824,99.7708
0.513824,99.7627
0.513824,99.7408
0.513824,99.7161
0.513824,99.6993
0.513824,99.6804
0.513824,99.6998
0.513824,99.6824
0.513931,99.7368
0.513931,99.6843
0.513931,99.6844
0.513931,99.7187
0.513931,99.6864
0.513931,99.7483
0.513931,99.7291
0.513932,99.7016
0.513932,99.6856
0.513932,99.7315
0.513932,99.6838
0.513932,99.7513
0.513932,99.76
0.513932,99.7278
0.513932,99.6735
0.513932,99.7414
0.513932,99.6821
0.513932,99.68
0.513932,99.6181
0.513932,99.6584
0.513932,99.7965
0.514012,99.7874
0.514012,99.7589
0.514012,99.7653
0.514012,99.7707
0.514012,99.7625
0.514012,99.7407
0.514012,99.7159
0.514012,99.6991
0.514012,99.6803
0.514012,99.6997
0.514012,99.6822
0.514731,99.711
0.514731,99.7367
0.514731,99.6843
0.514731,99.6844
0.514731,99.7187
0.514731,99.6863
0.514731,99.7483
0.514731,99.7291
0.514732,99.7016
0.514732,99.6856
0.514732,99.7315
0.514732,99.6838
0.514732,99.7513
0.514732,99.76
0.514732,99.7277
0.514732,99.6735
0.514732,99.7414
0.514732,99.6821
0.514732,99.6799
0.514732,99.6181
0.514732,99.6584
0.514741,99.7367
0.514745,99.711
0.514745,99.7483
0.514746,99.6843
0.514746,99.6844
0.514746,99.7291
0.514746,99.7187
0.514746,99.6863
0.514746,99.6856
0.514746,99.7015
0.514746,99.6838
0.514746,99.6735
0.514811,99.7864
0.514812,99.7873
0.514812,99.7589
0.514812,99.7652
0.514812,99.7706
0.514812,99.7625
0.514812,99.7406
0.514812,99.7159
0.514812,99.6991
0.514812,99.6802
0.514812,99.6996
0.514812,99.6822
0.514933,99.7109
0.514933,99.7481
0.514934,99.6841
0.514934,99.6842
0.514934,99.7289
0.514934,99.7185
0.514934,99.6862
0.514934,99.6854
0.514934,99.7014
0.514934,99.6836
0.514934,99.6733
0.515045,99.7367
0.515045,99.7109
0.515045,99.7481
0.515046,99.6841
0.515046,99.6842
0.515046,99.7289
0.515046,99.7185
0.515046,99.6862
0.515046,99.6854
0.515046,99.7014
0.515046,99.6836
0.515046,99.6733
0.515176,99.7703
0.51518,99.7586
0.51518,99.7622
0.51518,99.787
0.51518,99.7403
0.51518,99.7861
0.51518,99.7649
0.51518,99.7955
0.51518,99.7156
0.51518,99.6988
0.51518,99.6573
0.51518,99.6993
0.51518,99.6819
0.51518,99.648
0.51518,99.6799
0.51518,99.741
0.51518,99.7274
0.51518,99.7311
0.515368,99.7584
0.515368,99.762
0.515368,99.7869
0.515368,99.7402
0.515368,99.7859
0.515368,99.7648
0.515368,99.7953
0.515368,99.7154
0.515368,99.6986
0.515368,99.6572
0.515368,99.6992
0.515368,99.6817
0.515368,99.6479
0.515368,99.6798
0.515368,99.7408
0.515368,99.7272
0.515368,99.731
0.515415,99.7364
0.515419,99.7105
0.515419,99.7478
0.51542,99.6838
0.51542,99.6839
0.51542,99.7286
0.51542,99.7182
0.51542,99.7507
0.51542,99.6858
0.51542,99.7594
0.51542,99.6851
0.51542,99.7011
0.51542,99.6833
0.51542,99.673
0.51542,99.6794
0.515607,99.7104
0.515607,99.7477
0.515608,99.6836
0.515608,99.6837
0.515608,99.7285
0.515608,99.7181
0.515608,99.7505
0.515608,99.6857
0.515608,99.7592
0.515608,99.685
0.515608,99.7009
0.515608,99.6832
0.515608,99.6728
0.515608,99.6792
0.516168,99.7703
0.516168,99.7584
0.516168,99.762
0.516168,99.7868
0.516168,99.7401
0.516168,99.7859
0.516168,99.7647
0.516168,99.7953
0.516168,99.7154
0.516168,99.6986
0.516168,99.6571
0.516168,99.6991
0.516168,99.6817
0.516168,99.6479
0.516168,99.6797
0.516168,99.7408
0.516168,99.7272
0.516168,99.7309
0.516178,99.7953
0.516182,99.7859
0.516182,99.7408
0.516182,99.7868
0.516182,99.7584
0.516182,99.762
0.516182,99.7703
0.516182,99.7647
0.516182,99.7401
0.516182,99.7154
0.51637,99.7857
0.51637,99.7406
0.51637,99.7867
0.51637,99.7582
0.51637,99.7618
0.51637,99.7701
0.51637,99.7645
0.51637,99.74
0.51637,99.7152
0.516407,99.7363
0.516407,99.7104
0.516407,99.7476
0.516408,99.6836
0.516408,99.6837
0.516408,99.7284
0.516408,99.718
0.516408,99.7505
0.516408,99.6857
0.516408,99.7592
0.516408,99.6849
0.516408,99.7009
0.516408,99.6831
0.516408,99.6728
0.516408,99.6792
0.516417,99.7476
0.516422,99.7505
0.516422,99.7363
0.516422,99.7592
0.516422,99.7103
0.516422,99.6728
0.516422,99.6792
0.516422,99.6831
0.516422,99.6849
0.516422,99.6837
0.516422,99.6856
0.516422,99.6836
0.516482,99.7953
0.516482,99.7857
0.516482,99.7406
0.516482,99.7867
0.516482,99.7582
0.516482,99.7618
0.516482,99.7701
0.516482,99.7645
0.516482,99.74
0.516482,99.7152
0.516552,99.7701
0.516556,99.7582
0.516556,99.7617
0.516556,99.7866
0.516556,99.7399
0.516556,99.7857
0.516556,99.7645
0.516556,99.7152
0.516556,99.6983
0.516556,99.6568
0.516556,99.6988
0.516556,99.6814
0.516556,99.6475
0.516556,99.6794
0.51661,99.7503
0.51661,99.7362
0.51661,99.759
0.51661,99.7102
0.51661,99.6726
0.51661,99.679
0.51661,99.6829
0.51661,99.6848
0.51661,99.6835
0.51661,99.6855
0.51661,99.6834
0.516721,99.7476
0.516722,99.7503
0.516722,99.7362
0.516722,99.759
0.516722,99.7102
0.516722,99.6726
0.516722,99.679
0.516722,99.6829
0.516722,99.6847
0.516722,99.6835
0.516722,99.6855
0.516722,99.6834
0.516744,99.758
0.516744,99.7616
0.516744,99.7864
0.516744,99.7398
0.516744,99.7855
0.516744,99.7643
0.516744,99.715
0.516744,99.6981
0.516744,99.6567
0.516744,99.6986
0.516744,99.6812
0.516744,99.6474
0.516744,99.6793
0.516772,99.7503
0.516776,99.759
0.516776,99.7475
0.516776,99.7404
0.516776,99.7304
0.516776,99.7361
0.516776,99.679
0.516776,99.6726
0.516776,99.7281
0.516776,99.7101
0.516776,99.7177
0.516776,99.6328
0.516776,99.6829
0.516776,99.6834
0.516776,99.6847
0.516776,99.6835
0.516776,99.6854
0.516964,99.7588
0.516964,99.7474
0.516964,99.7402
0.516964,99.7303
0.516964,99.736
0.516964,99.6788
0.516964,99.6724
0.516964,99.728
0.516964,99.71
0.516964,99.7176
0.516964,99.6326
0.516964,99.6827
0.516964,99.6832
0.516964,99.6845
0.516964,99.6833
0.516964,99.6853
0.517323,99.6815
0.517327,99.6229
0.517327,99.6509
0.517327,99.6212
0.517327,99.6187
0.517327,99.662
0.517515,99.6228
0.517515,99.6507
0.517515,99.621
0.517515,99.6185
0.517515,99.6618
0.517544,99.77
0.517544,99.758
0.517544,99.7615
0.517544,99.7864
0.517544,99.7397
0.517544,99.7855
0.517544,99.7643
0.517544,99.715
0.517544,99.6981
0.517544,99.6566
0.517544,99.6986
0.517544,99.6812
0.517544,99.6473
0.517544,99.6792
0.517764,99.7502
0.517764,99.7588
0.517764,99.7473
0.517764,99.7402
0.517764,99.7302
0.517764,99.7359
0.517764,99.6788
0.517764,99.6724
0.517764,99.7279
0.517764,99.7099
0.517764,99.7175
0.517764,99.6326
0.517764,99.6827
0.517764,99.6832
0.517764,99.6845
0.517764,99.6833
0.517764,99.6852
0.517774,99.7588
0.517778,99.7502
0.517778,99.7402
0.517778,99.7473
0.517778,99.7302
0.517778,99.7942
0.517778,99.7359
0.517778,99.7279
0.517778,99.7099
0.517778,99.7853
0.517778,99.7259
0.517778,99.7175
0.517778,99.6827
0.517778,99.6832
0.517778,99.6845
0.517778,99.6833
0.517778,99.6998
0.517778,99.6852
0.517778,99.6796
0.517966,99.7501
0.517966,99.74
0.517966,99.7472
0.517966,99.7301
0.517966,99.7941
0.517966,99.7358
0.517966,99.7277
0.517966,99.7098
0.517966,99.7851
0.517966,99.7257
0.517966,99.7174
0.517966,99.6825
0.517966,99.683
0.517966,99.6843
0.517966,99.6831
0.517966,99.6996
0.517966,99.6851
0.517966,99.6794
0.518078,99.7588
0.518078,99.7501
0.518078,99.74
0.518078,99.7472
0.518078,99.7301
0.518078,99.7941
0.518078,99.7358
0.518078,99.7277
0.518078,99.7098
0.518078,99.7851
0.518078,99.7257
0.518078,99.7173
0.518078,99.6825
0.518078,99.683
0.518078,99.6843
0.518078,99.6831
0.518078,99.6996
0.518078,99.6851
0.518078,99.6794
0.518196,99.7695
0.5182,99.7574
0.5182,99.761
0.5182,99.7859
0.5182,99.7392
0.5182,99.785
0.5182,99.7637
0.5182,99.794
0.5182,99.7144
0.5182,99.6975
0.5182,99.6561
0.5182,99.6981
0.5182,99.6807
0.5182,99.6468
0.5182,99.6787
0.518228,99.7471
0.518232,99.7499
0.518232,99.7356
0.518232,99.7586
0.518232,99.7096
0.518232,99.672
0.518232,99.6824
0.518232,99.6842
0.518232,99.683
0.518232,99.6849
0.518232,99.6829
0.518315,99.6815
0.518315,99.6227
0.518315,99.6507
0.518315,99.621
0.518315,99.6185
0.518315,99.6618
0.518388,99.7573
0.518388,99.7608
0.518388,99.7857
0.518388,99.739
0.518388,99.7849
0.518388,99.7636
0.518388,99.7938
0.518388,99.7143
0.518388,99.6974
0.518388,99.6559
0.518388,99.6979
0.518388,99.6805
0.518388,99.6466
0.518388,99.6785
0.51842,99.7498
0.51842,99.7355
0.51842,99.7585
0.51842,99.7095
0.51842,99.6718
0.51842,99.6823
0.51842,99.6841
0.51842,99.6828
0.51842,99.6848
0.51842,99.6827
0.519188,99.7694
0.519188,99.7572
0.519188,99.7608
0.519188,99.7857
0.519188,99.739
0.519188,99.7848
0.519188,99.7636
0.519188,99.7938
0.519188,99.7142
0.519188,99.6973
0.519188,99.6559
0.519188,99.6979
0.519188,99.6805
0.519188,99.6466
0.519188,99.6785
0.519198,99.7938
0.519202,99.7848
0.519202,99.7391
0.519202,99.7856
0.519202,99.7572
0.519202,99.7608
0.519202,99.7694
0.519202,99.7635
0.519203,99.739
0.519203,99.7142
0.51922,99.747
0.51922,99.7497
0.51922,99.7354
0.51922,99.7584
0.51922,99.7094
0.51922,99.6718
0.51922,99.6822
0.51922,99.684
0.51922,99.6828
0.51922,99.6847
0.51922,99.6827
0.51923,99.7584
0.519234,99.7497
0.519234,99.747
0.519234,99.7354
0.519234,99.6776
0.519234,99.6718
0.51939,99.7847
0.51939,99.7389
0.51939,99.7855
0.51939,99.7571
0.51939,99.7606
0.51939,99.7693
0.51939,99.7634
0.519391,99.7388
0.519391,99.7141
0.519422,99.7496
0.519422,99.7468
0.519422,99.7353
0.519422,99.6774
0.519422,99.6716
0.519502,99.7937
0.519502,99.7847
0.519502,99.7389
0.519502,99.7855
0.519502,99.7571
0.519502,99.7606
0.519502,99.7693
0.519502,99.7634
0.519503,99.7388
0.519503,99.7141
0.519534,99.7584
0.519534,99.7496
0.519534,99.7468
0.519534,99.7353
0.519534,99.6774
0.519534,99.6716
0.519784,99.709
0.519788,99.7351
0.519788,99.6822
0.519788,99.6823
0.519788,99.7159
0.519788,99.6843
0.519788,99.7466
0.519788,99.7263
0.519788,99.6982
0.519788,99.6835
0.519788,99.7287
0.519788,99.6817
0.519788,99.7494
0.519788,99.7582
0.519788,99.7243
0.519788,99.6714
0.519788,99.7387
0.519788,99.678
0.519788,99.6772
0.519788,99.6139
0.519788,99.6542
0.519788,99.7935
0.519976,99.7349
0.519976,99.6821
0.519976,99.6822
0.519976,99.7158
0.519976,99.6841
0.519976,99.7465
0.519976,99.7262
0.519976,99.698
0.519976,99.6834
0.519976,99.7285
0.519976,99.6816
0.519976,99.7492
0.519976,99.7581
0.519976,99.7241
0.519976,99.6713
0.519976,99.7386
0.519976,99.6779
0.519976,99.6771
0.519976,99.6138
0.519976,99.6541
0.519976,99.7933
0.519992,99.7689
0.519996,99.7567
0.519997,99.7602
0.519997,99.7851
0.519997,99.7384
0.519997,99.7843
0.519997,99.763
0.519997,99.7137
0.519997,99.6967
0.519997,99.6552
0.519997,99.6972
0.519997,99.6798
0.519997,99.6459
0.519997,99.6778
0.520184,99.7565
0.520185,99.7601
0.520185,99.7849
0.520185,99.7382
0.520185,99.7841
0.520185,99.7628
0.520185,99.7135
0.520185,99.6965
0.520185,99.6551
0.520185,99.697
0.520185,99.6796
0.520185,99.6458
0.520185,99.6777
0.520776,99.7089
0.520776,99.7349
0.520776,99.682
0.520776,99.6821
0.520776,99.7158
0.520776,99.6841
0.520776,99.7464
0.520776,99.7261
0.520776,99.698
0.520776,99.6834
0.520776,99.7285
0.520776,99.6815
0.520776,99.7492
0.520776,99.758
0.520776,99.7241
0.520776,99.6712
0.520776,99.7385
0.520776,99.6778
0.520776,99.677
0.520776,99.6137
0.520776,99.654
0.520776,99.7933
0.520786,99.7349
0.52079,99.7089
0.52079,99.7464
0.52079,99.682
0.52079,99.6821
0.52079,99.7261
0.52079,99.7157
0.52079,99.7492
0.52079,99.7285
0.52079,99.6841
0.52079,99.758
0.52079,99.6833
0.52079,99.698
0.52079,99.6815
0.52079,99.6712
0.52079,99.677
0.520978,99.7088
0.520978,99.7463
0.520978,99.6819
0.520978,99.682
0.520978,99.726
0.520978,99.7156
0.520978,99.749
0.520978,99.7283
0.520978,99.6839
0.520978,99.7579
0.520978,99.6832
0.520978,99.6978
0.520978,99.6814
0.520978,99.6711
0.520978,99.6768
0.520984,99.7688
0.520984,99.7565
0.520985,99.76
0.520985,99.7849
0.520985,99.7382
0.520985,99.7841
0.520985,99.7628
0.520985,99.7135
0.520985,99.6965
0.520985,99.655
0.520985,99.697
0.520985,99.6796
0.520985,99.6457
0.520985,99.6776
0.52109,99.7348
0.52109,99.7088
0.52109,99.7463
0.52109,99.6819
0.52109,99.682
0.52109,99.726
0.52109,99.7156
0.52109,99.749
0.52109,99.7283
0.52109,99.6839
0.52109,99.7578
0.52109,99.6832
0.52109,99.6978
0.52109,99.6814
0.52109,99.6711
0.52109,99.6768
0.52142,99.7346
0.521424,99.7085
0.521424,99.746
0.521424,99.6816
0.521424,99.6817
0.521424,99.7257
0.521424,99.7153
0.521424,99.7487
0.521424,99.728
0.521424,99.6836
0.521424,99.7576
0.521424,99.6829
0.521424,99.6976
0.521424,99.6811
0.521424,99.738
0.521424,99.7236
0.521424,99.6708
0.521424,99.6766
0.521424,99.6773
0.521424,99.7928
0.521424,99.7837
0.521424,99.6132
0.521424,99.6535
0.521612,99.7083
0.521612,99.7458
0.521612,99.6814
0.521612,99.6815
0.521612,99.7255
0.521612,99.7152
0.521612,99.7486
0.521612,99.7279
0.521612,99.6835
0.521612,99.7574
0.521612,99.6828
0.521612,99.6974
0.521612,99.6809
0.521612,99.7378
0.521612,99.7234
0.521612,99.6706
0.521612,99.6764
0.521612,99.6771
0.521612,99.7926
0.521612,99.7835
0.521612,99.6131
0.521612,99.6534
0.522396,99.7676
0.5224,99.7553
0.522401,99.7589
0.522401,99.7837
0.522401,99.737
0.522401,99.7616
0.522401,99.7123
0.522401,99.6953
0.522401,99.6539
0.522401,99.6958
0.522401,99.6784
0.522401,99.6446
0.522401,99.6765
0.522412,99.7345
0.522412,99.7083
0.522412,99.7458
0.522412,99.6814
0.522412,99.6815
0.522412,99.7255
0.522412,99.7151
0.522412,99.7485
0.522412,99.7278
0.522412,99.6834
0.522412,99.7574
0.522412,99.6827
0.522412,99.6974
0.522412,99.6809
0.522412,99.7378
0.522412,99.7234
0.522412,99.6706
0.522412,99.6764
0.522412,99.6771
0.522412,99.7926
0.522412,99.7835
0.522412,99.613
0.522412,99.6533
0.522422,99.7458
0.522426,99.7485
0.522426,99.7345
0.522426,99.7574
0.522426,99.7083
0.522426,99.6706
0.522426,99.6764
0.522426,99.6809
0.522426,99.7278
0.522426,99.6827
0.522426,99.7255
0.522426,99.6815
0.522426,99.6834
0.522426,99.6814
0.522426,99.7151
0.522426,99.6287
0.522426,99.6973
0.522588,99.7552
0.522589,99.7587
0.522589,99.7836
0.522589,99.7369
0.522589,99.7615
0.522589,99.7122
0.522589,99.6952
0.522589,99.6537
0.522589,99.6957
0.522589,99.6783
0.522589,99.6444
0.522589,99.6763
0.522614,99.7484
0.522614,99.7344
0.522614,99.7572
0.522614,99.7081
0.522614,99.6704
0.522614,99.6762
0.522614,99.6807
0.522614,99.7277
0.522614,99.6825
0.522614,99.7253
0.522614,99.6813
0.522614,99.6833
0.522614,99.6812
0.522614,99.7149
0.522614,99.6286
0.522614,99.6972
0.522726,99.7458
0.522726,99.7484
0.522726,99.7344
0.522726,99.7572
0.522726,99.7081
0.522726,99.6704
0.522726,99.6762
0.522726,99.6807
0.522726,99.7277
0.522726,99.6825
0.522726,99.7253
0.522726,99.6813
0.522726,99.6833
0.522726,99.6812
0.522726,99.7149
0.522726,99.6286
0.522726,99.6972
0.522816,99.7457
0.52282,99.7483
0.52282,99.7343
0.52282,99.7571
0.52282,99.708
0.52282,99.6703
0.52282,99.6761
0.52282,99.6807
0.52282,99.7276
0.52282,99.6825
0.52282,99.7253
0.52282,99.6812
0.52282,99.6832
0.52282,99.6811
0.52282,99.7149
0.52282,99.6285
0.52282,99.6971
0.523008,99.7481
0.523008,99.7341
0.523008,99.757
0.523008,99.7079
0.523008,99.6702
0.523008,99.676
0.523008,99.6805
0.523008,99.7274
0.523008,99.6823
0.523008,99.7251
0.523008,99.6811
0.523008,99.683
0.523008,99.681
0.523008,99.7147
0.523008,99.6284
0.523008,99.697
0.523336,99.7827
0.52334,99.7918
0.523388,99.7676
0.523388,99.7551
0.523389,99.7587
0.523389,99.7835
0.523389,99.7369
0.523389,99.7614
0.523389,99.7121
0.523389,99.6951
0.523389,99.6537
0.523389,99.6957
0.523389,99.6782
0.523389,99.6444
0.523389,99.6763
0.523528,99.7917
0.5237,99.7673
0.523704,99.7549
0.523808,99.7456
0.523808,99.7481
0.523808,99.7341
0.523808,99.7569
0.523808,99.7078
0.523808,99.6701
0.523808,99.6759
0.523808,99.6805
0.523808,99.7274
0.523808,99.6823
0.523808,99.7251
0.523808,99.681
0.523808,99.683
0.523808,99.6809
0.523808,99.7147
0.523808,99.6283
0.523808,99.6969
0.523818,99.7569
0.523822,99.7481
0.523822,99.7456
0.523822,99.6759
0.523822,99.6701
0.523892,99.7547
0.52401,99.7479
0.52401,99.7455
0.52401,99.6758
0.52401,99.67
0.524122,99.7569
0.524122,99.7479
0.524122,99.7455
0.524122,99.6758
0.524122,99.67
0.52421,99.7075
0.52421,99.7478
0.524214,99.7568
0.524214,99.7337
0.524214,99.6806
0.524214,99.6807
0.524214,99.6827
0.524312,99.7453
0.524312,99.7568
0.524328,99.7827
0.524328,99.7916
0.524338,99.7916
0.524402,99.7567
0.524402,99.7336
0.524402,99.6805
0.524402,99.6806
0.524402,99.6825
0.524642,99.7916
0.524692,99.7673
0.524692,99.7547
0.525202,99.7075
0.525202,99.7478
0.525202,99.7566
0.525202,99.7335
0.525202,99.6804
0.525202,99.6805
0.525202,99.6825
0.525212,99.7566
0.525212,99.7335
0.525216,99.7478
0.525216,99.7355
0.525216,99.7075
0.525304,99.7453
0.525404,99.7476
0.525404,99.7353
0.525404,99.7073
0.525516,99.7566
0.525516,99.7476
0.525516,99.7335
0.525516,99.7353
0.525516,99.7073
0.525586,99.7335
0.52559,99.7072
0.52559,99.745
0.52559,99.6801
0.52559,99.6802
0.52559,99.7236
0.52559,99.7132
0.52559,99.7476
0.52559,99.7259
0.52559,99.6822
0.52559,99.7566
0.52559,99.6808
0.52559,99.6955
0.52559,99.679
0.52559,99.7353
0.52559,99.7208
0.52559,99.6688
0.52559,99.6746
0.52559,99.6745
0.52559,99.7908
0.52559,99.7817
0.52559,99.6104
0.52559,99.6507
0.525778,99.7071
0.525778,99.7449
0.525778,99.6799
0.525778,99.68
0.525778,99.7234
0.525778,99.7131
0.525778,99.7474
0.525778,99.7258
0.525778,99.682
0.525778,99.7564
0.525778,99.6807
0.525778,99.6953
0.525778,99.6788
0.525778,99.7351
0.525778,99.7206
0.525778,99.6686
0.525778,99.6744
0.525778,99.6743
0.525778,99.7907
0.525778,99.7815
0.525778,99.6103
0.525778,99.6506
0.526578,99.7334
0.526578,99.707
0.526578,99.7448
0.526578,99.6799
0.526578,99.68
0.526578,99.7234
0.526578,99.713
0.526578,99.7474
0.526578,99.7257
0.526578,99.682
0.526578,99.7564
0.526578,99.6806
0.526578,99.6953
0.526578,99.6788
0.526578,99.7351
0.526578,99.7206
0.526578,99.6686
0.526578,99.6744
0.526578,99.6743
0.526578,99.7906
0.526578,99.7815
0.526578,99.6102
0.526578,99.6505
0.526588,99.7448
0.526592,99.7474
0.526592,99.7334
0.526592,99.7563
0.526592,99.707
0.526592,99.6686
0.526592,99.6743
0.526592,99.6788
0.526592,99.7351
0.526592,99.7257
0.526592,99.6806
0.526592,99.7234
0.526592,99.68
0.526592,99.6819
0.526592,99.6799
0.526592,99.713
0.526592,99.626
0.526592,99.7906
0.526592,99.7206
0.526592,99.6952
0.526592,99.7814
0.526593,99.7809
0.52678,99.7472
0.52678,99.7333
0.52678,99.7562
0.52678,99.7069
0.52678,99.6684
0.52678,99.6742
0.52678,99.6786
0.52678,99.7349
0.52678,99.7256
0.52678,99.6804
0.52678,99.7232
0.52678,99.6798
0.52678,99.6818
0.52678,99.6797
0.52678,99.7128
0.52678,99.6259
0.52678,99.7905
0.52678,99.7204
0.52678,99.6951
0.52678,99.7813
0.526781,99.7808
0.526892,99.7448
0.526892,99.7472
0.526892,99.7332
0.526892,99.7562
0.526892,99.7069
0.526892,99.6684
0.526892,99.6742
0.526892,99.6786
0.526892,99.7349
0.526892,99.7256
0.526892,99.6804
0.526892,99.7232
0.526892,99.6798
0.526892,99.6818
0.526892,99.6797
0.526892,99.7128
0.526892,99.6259
0.526892,99.7905
0.526892,99.7204
0.526892,99.6951
0.526892,99.7813
0.526893,99.7807
0.527402,99.7328
0.527406,99.7064
0.527406,99.7444
0.527406,99.6793
0.527406,99.6794
0.527406,99.7228
0.527406,99.7124
0.527406,99.7468
0.527406,99.7251
0.527406,99.6814
0.527406,99.7558
0.527406,99.68
0.527406,99.6947
0.527406,99.6782
0.527406,99.7345
0.527406,99.72
0.527406,99.668
0.527407,99.6738
0.527407,99.6736
0.527407,99.79
0.527407,99.7809
0.527407,99.6095
